"Order ID","Restaurant Name","Location","Order Time","Delivery Time","Delivery Duration (min)","Pizza Size","Pizza Type","Toppings Count","Distance (km)","Traffic Level","Payment Method","Is Peak Hour","Is Weekend","Delivery Efficiency (min/km)","Topping Density","Order Month","Payment Category","Estimated Duration (min)","Delay (min)","Is Delayed","Pizza Complexity","Traffic Impact","Order Hour","Restaurant Avg Time"
"ORD873","Marco's Pizza","Milwaukee, WI","2026-02-25 20:30:00","2026-02-25 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","February","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD874","Domino's","Albuquerque, NM","2026-02-26 19:00:00","2026-02-26 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","February","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD875","Pizza Hut","Atlanta, GA","2026-02-27 20:15:00","2026-02-27 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","February","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD876","Papa John's","Omaha, NE","2026-02-28 18:30:00","2026-02-28 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","1","6","0.6","February","Online","12","18","","6","2","18","28.186274509804"
"ORD877","Little Caesars","Louisville, KY","2026-03-01 19:45:00","2026-03-01 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","1","5","0.83333333333333","March","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD878","Marco's Pizza","Milwaukee, WI","2026-03-02 20:00:00","2026-03-02 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","March","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD879","Domino's","Albuquerque, NM","2026-03-03 19:15:00","2026-03-03 19:45:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","March","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD880","Pizza Hut","Atlanta, GA","2026-03-04 20:30:00","2026-03-04 21:00:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","March","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD881","Papa John's","Omaha, NE","2026-03-05 18:00:00","2026-03-05 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","March","Online","12","18","","6","2","18","28.186274509804"
"ORD882","Little Caesars","Louisville, KY","2026-03-06 19:15:00","2026-03-06 19:45:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","March","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD883","Marco's Pizza","Milwaukee, WI","2026-03-07 20:30:00","2026-03-07 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","1","6.6666666666667","0.66666666666667","March","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD884","Domino's","Albuquerque, NM","2026-03-08 19:00:00","2026-03-08 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","1","5.4545454545455","0.72727272727273","March","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD885","Pizza Hut","Atlanta, GA","2026-03-09 20:15:00","2026-03-09 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","March","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD886","Papa John's","Omaha, NE","2026-03-10 18:30:00","2026-03-10 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","March","Online","12","18","","6","2","18","28.186274509804"
"ORD887","Little Caesars","Louisville, KY","2026-03-11 19:45:00","2026-03-11 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","March","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD888","Marco's Pizza","Milwaukee, WI","2026-03-12 20:00:00","2026-03-12 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","March","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD889","Domino's","Albuquerque, NM","2026-03-13 19:15:00","2026-03-13 19:45:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","March","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD890","Pizza Hut","Atlanta, GA","2026-03-14 20:30:00","2026-03-14 21:00:00","30","Medium","Veg","2","4","Low","Wallet","1","1","7.5","0.5","March","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD891","Papa John's","Omaha, NE","2026-03-15 18:00:00","2026-03-15 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","1","6","0.6","March","Online","12","18","","6","2","18","28.186274509804"
"ORD892","Little Caesars","Louisville, KY","2026-03-16 19:15:00","2026-03-16 19:45:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","March","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD893","Marco's Pizza","Milwaukee, WI","2026-03-17 20:30:00","2026-03-17 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","March","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD894","Papa John's","Omaha, NE","2026-03-18 18:00:00","2026-03-18 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","UPI","1","","6","0.6","March","Online","12","18","","6","2","18","28.186274509804"
"ORD895","Little Caesars","Louisville, KY","2026-03-19 19:15:00","2026-03-19 19:45:00","30","XL","Cheese Burst","5","6","High","Card","1","","5","0.83333333333333","March","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD896","Marco's Pizza","Milwaukee, WI","2026-03-20 20:30:00","2026-03-20 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","March","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD897","Domino's","Albuquerque, NM","2026-03-21 19:00:00","2026-03-21 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","1","5.4545454545455","0.72727272727273","March","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD898","Pizza Hut","Atlanta, GA","2026-03-22 20:15:00","2026-03-22 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","1","7.5","0.5","March","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD899","Papa John's","Omaha, NE","2026-03-23 18:30:00","2026-03-23 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","March","Online","12","18","","6","2","18","28.186274509804"
"ORD900","Little Caesars","Louisville, KY","2026-03-24 19:45:00","2026-03-24 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","March","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD901","Marco's Pizza","Milwaukee, WI","2026-03-25 20:00:00","2026-03-25 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","March","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD902","Domino's","Albuquerque, NM","2026-03-26 19:15:00","2026-03-26 19:45:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","March","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD903","Pizza Hut","Atlanta, GA","2026-03-27 20:30:00","2026-03-27 21:00:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","March","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD904","Papa John's","Omaha, NE","2026-03-28 18:00:00","2026-03-28 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","1","6","0.6","March","Online","12","18","","6","2","18","28.186274509804"
"ORD905","Little Caesars","Louisville, KY","2026-03-29 19:15:00","2026-03-29 19:45:00","30","XL","Cheese Burst","5","6","High","UPI","1","1","5","0.83333333333333","March","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD906","Marco's Pizza","Milwaukee, WI","2026-03-30 20:30:00","2026-03-30 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","March","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD907","Domino's","Albuquerque, NM","2026-03-31 19:00:00","2026-03-31 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","March","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD908","Pizza Hut","Atlanta, GA","2026-04-01 20:15:00","2026-04-01 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","April","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD909","Papa John's","Omaha, NE","2026-04-02 18:30:00","2026-04-02 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","April","Online","12","18","","6","2","18","28.186274509804"
"ORD910","Little Caesars","Louisville, KY","2026-04-03 19:45:00","2026-04-03 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","April","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD911","Marco's Pizza","Milwaukee, WI","2026-04-04 20:00:00","2026-04-04 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","1","6.6666666666667","0.66666666666667","April","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD912","Domino's","Albuquerque, NM","2026-04-05 19:15:00","2026-04-05 19:45:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","1","5.4545454545455","0.72727272727273","April","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD913","Pizza Hut","Atlanta, GA","2026-04-06 20:30:00","2026-04-06 21:00:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","April","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD914","Papa John's","Omaha, NE","2026-04-07 18:00:00","2026-04-07 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","April","Online","12","18","","6","2","18","28.186274509804"
"ORD915","Little Caesars","Louisville, KY","2026-04-08 19:15:00","2026-04-08 19:45:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","April","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD916","Marco's Pizza","Milwaukee, WI","2026-04-09 20:30:00","2026-04-09 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","April","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD917","Domino's","Albuquerque, NM","2026-04-10 19:00:00","2026-04-10 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","April","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD918","Pizza Hut","Atlanta, GA","2026-04-11 20:15:00","2026-04-11 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","1","7.5","0.5","April","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD919","Papa John's","Omaha, NE","2026-04-12 18:30:00","2026-04-12 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","1","6","0.6","April","Online","12","18","","6","2","18","28.186274509804"
"ORD920","Little Caesars","Louisville, KY","2026-04-13 19:45:00","2026-04-13 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","April","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD921","Marco's Pizza","Milwaukee, WI","2026-04-14 20:00:00","2026-04-14 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","April","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD922","Papa John's","Omaha, NE","2026-04-15 18:00:00","2026-04-15 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","UPI","1","","6","0.6","April","Online","12","18","","6","2","18","28.186274509804"
"ORD923","Little Caesars","Louisville, KY","2026-04-16 19:15:00","2026-04-16 19:45:00","30","XL","Cheese Burst","5","6","High","Card","1","","5","0.83333333333333","April","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD924","Marco's Pizza","Milwaukee, WI","2026-04-17 20:30:00","2026-04-17 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","April","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD925","Domino's","Albuquerque, NM","2026-04-18 19:00:00","2026-04-18 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","1","5.4545454545455","0.72727272727273","April","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD926","Pizza Hut","Atlanta, GA","2026-04-19 20:15:00","2026-04-19 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","1","7.5","0.5","April","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD927","Papa John's","Omaha, NE","2026-04-20 18:30:00","2026-04-20 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","April","Online","12","18","","6","2","18","28.186274509804"
"ORD928","Little Caesars","Louisville, KY","2026-04-21 19:45:00","2026-04-21 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","April","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD929","Marco's Pizza","Milwaukee, WI","2026-04-22 20:00:00","2026-04-22 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","April","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD930","Domino's","Albuquerque, NM","2026-04-23 19:15:00","2026-04-23 19:45:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","April","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD931","Pizza Hut","Atlanta, GA","2026-04-24 20:30:00","2026-04-24 21:00:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","April","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD932","Papa John's","Omaha, NE","2026-04-25 18:00:00","2026-04-25 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","1","6","0.6","April","Online","12","18","","6","2","18","28.186274509804"
"ORD933","Little Caesars","Louisville, KY","2026-04-26 19:15:00","2026-04-26 19:45:00","30","XL","Cheese Burst","5","6","High","UPI","1","1","5","0.83333333333333","April","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD934","Marco's Pizza","Milwaukee, WI","2026-04-27 20:30:00","2026-04-27 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","April","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD935","Domino's","Albuquerque, NM","2026-04-28 19:00:00","2026-04-28 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","April","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD936","Pizza Hut","Atlanta, GA","2026-04-29 20:15:00","2026-04-29 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","April","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD937","Papa John's","Omaha, NE","2026-04-30 18:30:00","2026-04-30 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","April","Online","12","18","","6","2","18","28.186274509804"
"ORD938","Little Caesars","Louisville, KY","2026-05-01 19:45:00","2026-05-01 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","May","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD939","Marco's Pizza","Milwaukee, WI","2026-05-02 20:00:00","2026-05-02 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","1","6.6666666666667","0.66666666666667","May","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD940","Domino's","Albuquerque, NM","2026-05-03 19:15:00","2026-05-03 19:45:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","1","5.4545454545455","0.72727272727273","May","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD941","Pizza Hut","Atlanta, GA","2026-05-04 20:30:00","2026-05-04 21:00:00","30","Medium","Veg","2","4","Low","Wallet","1","","7.5","0.5","May","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD942","Papa John's","Omaha, NE","2026-05-05 18:00:00","2026-05-05 18:30:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","","6","0.6","May","Online","12","18","","6","2","18","28.186274509804"
"ORD943","Little Caesars","Louisville, KY","2026-05-06 19:15:00","2026-05-06 19:45:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","May","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD944","Marco's Pizza","Milwaukee, WI","2026-05-07 20:30:00","2026-05-07 21:00:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","May","Offline","10.8","19.2","","6","2","20","30.286458333333"
"ORD945","Domino's","Albuquerque, NM","2026-05-08 19:00:00","2026-05-08 19:30:00","30","Large","Sicilian","4","5.5","Medium","UPI","1","","5.4545454545455","0.72727272727273","May","Online","13.2","16.8","","12","2","19","30.259433962264"
"ORD946","Pizza Hut","Atlanta, GA","2026-05-09 20:15:00","2026-05-09 20:45:00","30","Medium","Veg","2","4","Low","Wallet","1","1","7.5","0.5","May","Online","9.6","20.4","","4","1","20","29.948453608247"
"ORD947","Papa John's","Omaha, NE","2026-05-10 18:30:00","2026-05-10 19:00:00","30","Medium","BBQ Chicken","3","5","Medium","Card","1","1","6","0.6","May","Online","12","18","","6","2","18","28.186274509804"
"ORD948","Little Caesars","Louisville, KY","2026-05-11 19:45:00","2026-05-11 20:15:00","30","XL","Cheese Burst","5","6","High","UPI","1","","5","0.83333333333333","May","Online","14.4","15.6","","20","3","19","28.844221105528"
"ORD949","Marco's Pizza","Milwaukee, WI","2026-05-12 20:00:00","2026-05-12 20:30:00","30","Medium","Margarita","3","4.5","Medium","Cash","1","","6.6666666666667","0.66666666666667","May","Offline","10.8","19.2","","6","2","20","30.286458333333"
